Train Loss,Train IoU,Validation Loss,Validation IoU
0.31246236,0.21228363,0.32620215,0.35216844
0.2929289,0.35678777,0.32153374,0.43942097
0.28333122,0.380647,0.32102522,0.3996789
0.27798542,0.38003185,0.31929734,0.43694162
0.27329874,0.39507148,0.31861347,0.44119143
