Train Loss,Train IoU,Validation Loss,Validation IoU
0.30332714,0.19436932,0.32779565,0.24659863
0.28932196,0.22832026,0.32806274,0.27421555
0.2806267,0.24383247,0.32716963,0.2842191
0.28304094,0.24303916,0.32511762,0.28499377
0.28227973,0.24509756,0.32716513,0.27609414
0.2803603,0.25056565,0.325534,0.28745905
0.28149602,0.25301173,0.3292878,0.27111888
0.28554088,0.23735097,0.3263439,0.28502056
0.27323446,0.26031592,0.32458162,0.29890567
0.26693597,0.32992855,0.3151011,0.45095348
