Train Loss,Train IoU,Validation Loss,Validation IoU
0.32910752,0.016898427,0.3379984,0.041214366
0.3222314,0.06255919,0.33253902,0.13582174
0.31440902,0.23007324,0.32935292,0.3243413
0.31062636,0.2853252,0.32724425,0.33857936
0.30482346,0.30489746,0.32717457,0.3026927
0.30234066,0.2854126,0.32460183,0.3279049
0.29368332,0.34062582,0.32148817,0.38705027
0.28957528,0.3682315,0.32005644,0.3864353
0.28615364,0.3754261,0.3174342,0.4613072
0.2823606,0.38304928,0.31617674,0.43223342
