Train Loss,Train IoU,Validation Loss,Validation IoU
0.38523427,0.1244522,0.39239344,0.4108141
0.35803598,0.35511008,0.38931924,0.46134973
0.34315223,0.36747715,0.38533968,0.4646067
0.33515996,0.37951663,0.38717103,0.4860976
0.33475143,0.37593666,0.38285342,0.49537534
